Id,Age,Job,Marital,Education,Default,Balance,HHInsurance,CarLoan,Communication,LastContactDay,LastContactMonth,NoOfContacts,DaysPassed,PrevAttempts,Outcome,CallStart,CallEnd,CarInsurance,Duration,CallStartHour,CallStartMinute,CallStartSecond
CI2523,37,management,single,primary,no,1941,yes,no,cellular,20,apr,2,-1,0,NA,11:13:36,11:16:07,no,151.0,11,13,36
CI2524,33,technician,single,primary,no,899,yes,no,NA,26,may,3,-1,0,NA,13:13:32,13:16:11,no,159.0,13,13,32
CI2525,29,retired,single,primary,no,0,yes,no,cellular,6,may,2,-1,0,NA,09:55:45,10:06:52,yes,667.0,9,55,45
CI2526,35,self-employed,married,tertiary,no,39,no,no,cellular,31,jul,2,-1,0,NA,15:34:16,15:36:45,no,149.0,15,34,16
CI2527,57,entrepreneur,married,secondary,no,96,no,no,cellular,21,aug,4,-1,0,NA,12:07:22,12:22:35,yes,913.0,12,7,22
CI2528,56,entrepreneur,married,tertiary,no,3450,no,no,cellular,10,aug,1,181,2,success,09:12:58,09:21:25,yes,507.0,9,12,58
CI2529,46,management,single,secondary,no,9328,yes,no,cellular,5,may,3,-1,0,NA,09:00:38,09:12:43,yes,725.0,9,0,38
CI2530,49,management,single,primary,no,816,yes,no,cellular,17,apr,1,260,7,failure,15:30:38,15:31:54,no,76.0,15,30,38
CI2531,41,admin.,divorced,tertiary,no,663,no,no,cellular,24,jul,1,-1,0,NA,10:52:25,11:12:29,yes,1204.0,10,52,25
CI2532,54,housemaid,single,tertiary,no,2061,yes,no,telephone,31,jul,7,-1,0,NA,15:17:52,15:22:53,no,301.0,15,17,52
CI2533,60,entrepreneur,married,tertiary,no,367,no,no,cellular,16,aug,2,-1,0,NA,12:51:02,12:56:20,yes,318.0,12,51,2
CI2534,32,retired,divorced,tertiary,no,2,yes,no,cellular,11,sep,2,-1,0,NA,09:35:57,09:37:37,yes,100.0,9,35,57
CI2535,52,entrepreneur,single,tertiary,no,150,yes,no,telephone,21,jul,3,-1,0,NA,10:17:06,10:20:03,no,177.0,10,17,6
CI2536,31,technician,divorced,tertiary,no,2004,no,no,cellular,19,nov,1,-1,0,NA,15:57:07,15:59:04,no,117.0,15,57,7
CI2537,57,retired,single,primary,no,830,yes,yes,cellular,8,may,1,367,1,success,11:58:33,12:09:35,yes,662.0,11,58,33
CI2538,56,management,married,primary,no,0,yes,no,cellular,5,may,1,-1,0,NA,17:49:47,17:55:00,no,313.0,17,49,47
CI2539,53,management,single,primary,yes,462,no,no,cellular,29,jan,1,-1,0,NA,16:45:50,16:53:40,yes,470.0,16,45,50
CI2540,41,housemaid,married,secondary,no,1583,yes,no,cellular,9,jul,1,-1,0,NA,09:07:19,09:18:21,yes,662.0,9,7,19
CI2541,33,retired,divorced,tertiary,no,87,no,no,cellular,12,aug,1,-1,0,NA,15:39:09,15:55:27,yes,978.0,15,39,9
CI2542,32,admin.,single,primary,no,11591,yes,no,cellular,18,nov,1,-1,0,NA,14:30:05,14:30:48,no,43.0,14,30,5
CI2543,48,technician,single,tertiary,no,50,no,yes,cellular,21,oct,1,-1,0,NA,13:15:46,13:22:45,yes,419.0,13,15,46
CI2544,35,technician,single,primary,no,690,no,no,cellular,16,oct,1,-1,0,NA,12:07:34,12:09:22,no,108.0,12,7,34
CI2545,33,admin.,divorced,tertiary,no,484,yes,no,cellular,29,jan,1,-1,0,NA,12:30:38,12:39:35,no,537.0,12,30,38
CI2546,24,management,divorced,tertiary,no,1421,yes,no,cellular,18,may,2,-1,0,NA,16:44:37,16:48:06,no,209.0,16,44,37
CI2547,59,retired,divorced,tertiary,no,1180,no,no,cellular,30,jul,3,-1,0,NA,13:42:14,13:42:36,no,22.0,13,42,14
CI2548,33,retired,single,tertiary,no,336,no,no,cellular,15,apr,3,-1,0,NA,15:29:42,15:32:41,yes,179.0,15,29,42
CI2549,50,entrepreneur,single,tertiary,no,156,no,yes,cellular,14,jul,3,-1,0,NA,13:21:07,13:39:57,yes,1130.0,13,21,7
CI2550,32,retired,divorced,tertiary,no,1625,yes,no,cellular,19,aug,6,-1,0,NA,13:07:49,13:15:20,no,451.0,13,7,49
CI2551,41,retired,married,secondary,no,465,yes,no,cellular,22,jul,1,-1,0,NA,16:44:41,17:09:49,yes,1508.0,16,44,41
CI2552,42,entrepreneur,single,primary,no,378,yes,yes,cellular,15,may,7,330,2,failure,12:01:55,12:02:06,no,11.0,12,1,55
CI2553,48,retired,single,secondary,no,54,yes,no,NA,16,may,7,-1,0,NA,10:14:02,10:18:55,no,293.0,10,14,2
CI2554,58,technician,single,tertiary,no,4348,yes,no,cellular,23,jun,4,141,1,other,10:51:31,11:04:41,yes,790.0,10,51,31
CI2555,53,student,married,secondary,yes,10,no,no,cellular,20,nov,3,-1,0,NA,13:27:46,13:29:01,no,75.0,13,27,46
CI2556,37,retired,single,primary,no,630,no,no,cellular,30,apr,1,87,1,success,15:47:25,15:52:40,yes,315.0,15,47,25
CI2557,36,unemployed,divorced,tertiary,no,17,no,no,cellular,22,apr,1,-1,0,NA,12:32:28,12:42:49,yes,621.0,12,32,28
CI2558,73,services,divorced,tertiary,no,1050,no,no,cellular,4,mar,3,181,2,failure,14:40:35,14:49:57,yes,562.0,14,40,35
CI2559,57,management,single,secondary,no,3585,no,no,telephone,14,nov,1,-1,0,NA,09:24:31,09:27:23,yes,172.0,9,24,31
CI2560,53,retired,single,secondary,no,2240,yes,no,cellular,2,jun,2,385,1,success,14:05:55,14:10:37,yes,282.0,14,5,55
CI2561,48,student,divorced,secondary,no,0,no,no,NA,18,jun,1,-1,0,NA,09:42:36,09:50:09,no,453.0,9,42,36
CI2562,58,retired,single,primary,no,361,no,no,cellular,14,aug,2,-1,0,NA,09:53:57,10:02:20,no,503.0,9,53,57
CI2563,45,entrepreneur,divorced,tertiary,no,410,yes,no,NA,30,may,4,-1,0,NA,11:32:26,11:47:17,yes,891.0,11,32,26
CI2564,72,services,single,primary,no,0,no,no,cellular,13,feb,1,-1,0,NA,16:39:50,16:41:29,yes,99.0,16,39,50
CI2565,29,admin.,single,primary,no,3037,yes,no,NA,27,may,3,-1,0,NA,09:18:18,09:18:52,no,34.0,9,18,18
CI2566,51,technician,single,primary,no,1162,yes,no,cellular,25,jul,1,-1,0,NA,17:40:47,18:14:22,yes,2015.0,17,40,47
CI2567,48,retired,single,secondary,no,598,no,no,NA,9,jun,2,-1,0,NA,15:57:33,16:00:05,no,152.0,15,57,33
CI2568,33,management,divorced,tertiary,no,1254,yes,no,cellular,14,apr,1,-1,0,NA,09:13:25,09:23:09,no,584.0,9,13,25
CI2569,45,management,single,tertiary,no,4111,yes,no,NA,19,may,2,-1,0,NA,16:29:40,16:33:11,no,211.0,16,29,40
CI2570,31,technician,single,tertiary,no,223,no,no,cellular,6,may,1,-1,0,NA,10:51:58,10:56:55,no,297.0,10,51,58
CI2571,39,entrepreneur,divorced,secondary,no,45248,yes,no,NA,6,may,1,-1,0,NA,09:23:35,09:50:38,yes,1623.0,9,23,35
CI2572,75,management,single,tertiary,no,6053,no,no,telephone,5,aug,1,-1,0,NA,17:38:51,17:45:47,no,416.0,17,38,51
CI2573,37,retired,divorced,tertiary,no,0,yes,yes,cellular,2,apr,2,-1,0,NA,15:41:53,15:49:23,no,450.0,15,41,53
CI2574,31,management,divorced,tertiary,no,1979,yes,yes,cellular,6,may,1,-1,0,NA,09:45:01,10:05:06,yes,1205.0,9,45,1
CI2575,48,technician,married,tertiary,no,362,no,no,cellular,13,aug,1,-1,0,NA,11:49:31,11:58:20,yes,529.0,11,49,31
CI2576,27,retired,divorced,tertiary,no,3347,no,no,cellular,18,may,1,-1,0,NA,12:14:55,12:20:06,no,311.0,12,14,55
CI2577,43,entrepreneur,single,primary,no,2643,no,no,cellular,12,aug,3,100,5,success,12:58:47,13:01:55,yes,188.0,12,58,47
CI2578,36,management,single,primary,no,9,yes,no,NA,18,jun,3,-1,0,NA,13:56:55,13:58:47,no,112.0,13,56,55
CI2579,34,entrepreneur,divorced,tertiary,no,1279,yes,no,cellular,21,oct,3,91,10,success,13:10:33,13:16:12,yes,339.0,13,10,33
CI2580,27,technician,single,tertiary,no,953,yes,no,NA,26,may,2,-1,0,NA,15:42:04,15:47:44,no,340.0,15,42,4
CI2581,33,entrepreneur,single,tertiary,no,620,no,no,cellular,14,aug,2,-1,0,NA,11:54:38,11:56:24,no,106.0,11,54,38
CI2582,55,technician,single,tertiary,no,356,no,no,telephone,27,aug,6,-1,0,NA,16:09:12,16:18:26,no,554.0,16,9,12
CI2583,57,services,single,primary,no,3123,yes,no,NA,15,may,1,-1,0,NA,09:51:51,09:54:49,no,178.0,9,51,51
CI2584,61,entrepreneur,single,primary,no,1263,no,no,telephone,18,feb,4,-1,0,NA,16:05:42,16:08:38,no,176.0,16,5,42
CI2585,25,technician,divorced,tertiary,no,96,no,no,NA,26,may,1,-1,0,NA,14:26:47,14:31:40,no,293.0,14,26,47
CI2586,29,student,divorced,tertiary,no,814,no,no,NA,13,aug,1,-1,0,NA,17:39:10,17:46:51,yes,461.0,17,39,10
CI2587,31,retired,single,primary,no,10884,no,no,cellular,10,aug,3,98,2,success,10:37:50,10:42:44,yes,294.0,10,37,50
CI2588,54,services,single,primary,no,0,yes,no,cellular,11,jul,2,-1,0,NA,09:24:49,09:27:28,no,159.0,9,24,49
CI2589,39,admin.,married,tertiary,no,271,yes,no,cellular,7,may,1,-1,0,NA,11:53:29,12:00:15,no,406.0,11,53,29
CI2590,37,management,single,tertiary,no,5334,no,no,NA,6,jun,1,-1,0,NA,17:36:53,17:37:51,no,58.0,17,36,53
CI2591,37,retired,single,primary,no,255,no,no,cellular,24,feb,2,183,10,success,14:55:31,15:04:53,yes,562.0,14,55,31
CI2592,47,retired,single,primary,no,4693,no,yes,cellular,12,nov,1,97,3,success,16:17:00,16:18:29,yes,89.0,16,17,0
CI2593,42,housemaid,married,tertiary,no,466,no,no,cellular,28,jan,1,-1,0,NA,15:30:23,15:31:11,no,48.0,15,30,23
CI2594,27,housemaid,single,tertiary,no,0,yes,no,cellular,17,jul,5,-1,0,NA,14:26:27,14:42:58,yes,991.0,14,26,27
CI2595,58,services,single,tertiary,no,32948,no,no,NA,29,may,2,-1,0,NA,16:28:24,16:34:28,no,364.0,16,28,24
CI2596,38,student,divorced,tertiary,no,5774,yes,no,cellular,15,may,4,359,5,other,16:56:10,17:02:56,yes,406.0,16,56,10
CI2597,25,entrepreneur,divorced,tertiary,no,505,no,yes,cellular,17,nov,2,-1,0,NA,17:49:23,17:55:49,yes,386.0,17,49,23
CI2598,30,entrepreneur,single,tertiary,no,484,yes,no,NA,6,may,1,-1,0,NA,11:21:23,11:33:06,yes,703.0,11,21,23
CI2599,41,entrepreneur,single,tertiary,no,352,yes,no,cellular,18,nov,2,-1,0,NA,12:09:16,12:11:25,no,129.0,12,9,16
CI2600,54,admin.,single,primary,no,651,yes,yes,cellular,22,jul,2,-1,0,NA,16:03:24,16:05:25,no,121.0,16,3,24
CI2601,64,services,single,secondary,no,679,no,no,telephone,16,nov,1,-1,0,NA,11:14:24,11:17:11,yes,167.0,11,14,24
CI2602,52,management,single,primary,no,994,no,no,cellular,22,aug,2,-1,0,NA,10:41:42,10:43:31,no,109.0,10,41,42
CI2603,41,retired,single,primary,no,1272,yes,no,cellular,17,nov,1,-1,0,NA,17:19:04,17:22:38,no,214.0,17,19,4
CI2604,57,management,single,primary,no,3109,no,no,cellular,2,jun,2,-1,0,NA,15:48:27,15:56:29,yes,482.0,15,48,27
CI2605,25,management,divorced,tertiary,no,1857,yes,no,cellular,13,apr,4,187,6,success,14:51:15,14:56:10,yes,295.0,14,51,15
CI2606,39,unemployed,divorced,tertiary,no,2103,no,no,cellular,2,feb,1,-1,0,NA,10:05:23,10:15:11,yes,588.0,10,5,23
CI2607,52,management,single,tertiary,no,94,no,no,cellular,10,feb,1,92,13,success,16:26:05,16:28:38,yes,153.0,16,26,5
CI2608,34,technician,divorced,tertiary,no,557,no,no,cellular,17,nov,1,-1,0,NA,12:58:55,13:02:39,yes,224.0,12,58,55
CI2609,30,retired,divorced,tertiary,no,3384,no,no,cellular,4,jun,2,-1,0,NA,16:31:42,16:41:20,yes,578.0,16,31,42
CI2610,27,management,divorced,tertiary,no,100,yes,no,cellular,11,may,4,367,1,failure,12:28:03,12:31:00,no,177.0,12,28,3
CI2611,44,entrepreneur,single,primary,no,1818,yes,yes,cellular,3,feb,1,92,4,failure,12:21:51,12:30:19,yes,508.0,12,21,51
CI2612,45,housemaid,single,tertiary,no,75,yes,no,cellular,2,feb,1,252,1,failure,10:38:06,10:40:20,no,134.0,10,38,6
CI2613,52,entrepreneur,married,secondary,no,0,no,no,cellular,19,aug,2,-1,0,NA,15:09:23,15:11:22,no,119.0,15,9,23
CI2614,43,retired,single,primary,no,3518,no,no,cellular,15,jun,2,-1,0,NA,12:58:42,13:01:43,yes,181.0,12,58,42
CI2615,39,student,single,tertiary,no,266,no,no,cellular,11,may,2,-1,0,NA,09:32:57,09:34:39,no,102.0,9,32,57
CI2616,41,management,single,primary,no,6596,yes,no,cellular,20,nov,1,-1,0,NA,15:42:47,15:44:15,no,88.0,15,42,47
CI2617,41,student,divorced,tertiary,no,1081,no,no,cellular,27,may,3,-1,0,NA,16:41:16,16:45:05,yes,229.0,16,41,16
CI2618,51,management,single,primary,no,541,no,no,cellular,11,aug,3,-1,0,NA,09:17:30,09:28:33,yes,663.0,9,17,30
CI2619,40,management,single,primary,no,108,yes,no,NA,19,jun,3,-1,0,NA,14:35:35,14:38:04,no,149.0,14,35,35
CI2620,27,housemaid,divorced,tertiary,no,167,no,yes,cellular,8,jul,2,-1,0,NA,17:43:42,17:53:48,no,606.0,17,43,42
CI2621,43,management,single,primary,no,223,yes,no,cellular,4,feb,2,204,2,other,16:17:19,16:19:11,no,112.0,16,17,19
CI2622,57,self-employed,single,primary,no,0,no,no,NA,17,jun,2,-1,0,NA,14:04:22,14:07:29,no,187.0,14,4,22
CI2623,18,unemployed,divorced,primary,no,608,no,no,cellular,13,nov,1,93,1,success,09:54:30,09:58:00,yes,210.0,9,54,30
CI2624,40,housemaid,single,primary,no,45,no,yes,cellular,8,jul,1,-1,0,NA,17:11:02,17:13:48,no,166.0,17,11,2
CI2625,39,technician,divorced,tertiary,no,23,no,no,NA,11,jun,3,-1,0,NA,15:46:52,15:49:34,no,162.0,15,46,52
CI2626,26,retired,divorced,tertiary,no,1094,yes,no,cellular,8,sep,1,-1,0,NA,13:36:28,13:38:45,yes,137.0,13,36,28
CI2627,34,admin.,divorced,tertiary,yes,200,no,yes,cellular,25,jul,5,-1,0,NA,15:57:52,16:02:00,no,248.0,15,57,52
CI2628,29,housemaid,married,tertiary,no,92,yes,no,cellular,7,may,1,-1,0,NA,15:07:40,15:11:40,no,240.0,15,7,40
CI2629,37,entrepreneur,divorced,tertiary,no,0,no,no,NA,1,jul,2,-1,0,NA,12:42:48,13:01:43,yes,1135.0,12,42,48
CI2630,37,housemaid,single,tertiary,no,4151,yes,yes,cellular,30,jul,4,-1,0,NA,16:23:41,16:32:44,yes,543.0,16,23,41
CI2631,62,management,single,tertiary,no,780,no,no,cellular,28,aug,2,-1,0,NA,12:58:29,13:01:11,yes,162.0,12,58,29
CI2632,58,management,divorced,primary,no,26,yes,no,cellular,12,may,4,-1,0,NA,11:40:46,11:50:46,no,600.0,11,40,46
CI2633,39,retired,single,primary,no,271,yes,no,cellular,12,aug,1,-1,0,NA,15:20:14,15:42:38,yes,1344.0,15,20,14
CI2634,44,retired,divorced,tertiary,no,1424,yes,no,cellular,8,aug,2,-1,0,NA,09:40:55,09:44:16,no,201.0,9,40,55
CI2635,73,services,single,secondary,no,739,no,no,cellular,11,sep,1,-1,0,NA,13:35:30,13:39:00,yes,210.0,13,35,30
CI2636,37,retired,single,primary,no,1315,no,no,cellular,30,jun,1,-1,0,NA,17:43:05,17:46:49,yes,224.0,17,43,5
CI2637,40,retired,single,primary,yes,0,no,no,cellular,28,jul,5,-1,0,NA,13:33:23,13:36:08,no,165.0,13,33,23
CI2638,43,management,divorced,tertiary,no,3,yes,no,NA,9,may,3,-1,0,NA,16:56:39,17:12:08,yes,929.0,16,56,39
CI2639,27,retired,divorced,tertiary,no,1840,no,no,cellular,1,jun,1,28,8,other,14:59:28,15:03:08,yes,220.0,14,59,28
CI2640,30,retired,single,primary,no,1235,yes,no,cellular,28,jul,3,-1,0,NA,14:25:44,14:27:28,no,104.0,14,25,44
CI2641,55,entrepreneur,single,tertiary,no,10185,no,no,cellular,11,aug,1,180,4,success,17:53:12,17:57:20,no,248.0,17,53,12
CI2642,43,housemaid,single,tertiary,no,774,no,no,cellular,24,jun,1,91,2,success,16:21:27,16:29:29,yes,482.0,16,21,27
CI2643,54,entrepreneur,married,tertiary,no,136,no,yes,cellular,10,jul,4,-1,0,NA,12:23:12,12:25:43,no,151.0,12,23,12
CI2644,66,entrepreneur,single,tertiary,no,0,no,no,cellular,6,feb,1,-1,0,NA,11:06:59,11:19:30,yes,751.0,11,6,59
CI2645,43,technician,married,tertiary,no,3350,yes,yes,NA,29,may,1,-1,0,NA,11:09:31,11:17:39,no,488.0,11,9,31
CI2646,36,retired,divorced,tertiary,no,811,no,no,cellular,6,mar,1,-1,0,NA,17:29:30,17:33:19,yes,229.0,17,29,30
CI2647,27,housemaid,divorced,tertiary,no,1501,yes,no,cellular,24,jul,1,-1,0,NA,13:19:25,13:22:32,no,187.0,13,19,25
CI2648,72,student,single,primary,no,132,no,no,cellular,1,jul,2,65,1,success,15:21:16,15:25:36,yes,260.0,15,21,16
CI2649,42,retired,married,tertiary,no,283,yes,no,cellular,23,jul,1,-1,0,NA,12:00:12,12:12:53,yes,761.0,12,0,12
CI2650,30,self-employed,divorced,tertiary,no,3185,yes,no,cellular,30,dec,3,-1,0,NA,13:07:39,13:10:17,no,158.0,13,7,39
CI2651,34,housemaid,single,tertiary,no,1076,no,no,cellular,12,may,1,182,6,success,15:31:51,15:34:23,yes,152.0,15,31,51
CI2652,51,management,single,tertiary,no,0,yes,no,NA,5,may,2,-1,0,NA,09:17:56,09:20:49,no,173.0,9,17,56
CI2653,54,retired,divorced,tertiary,no,3294,yes,no,cellular,25,jul,5,-1,0,NA,10:25:57,10:28:09,no,132.0,10,25,57
CI2654,28,retired,single,primary,no,12,yes,no,cellular,9,sep,1,-1,0,NA,13:01:04,13:04:26,yes,202.0,13,1,4
CI2655,31,management,single,tertiary,no,1664,yes,no,cellular,20,apr,1,182,1,success,15:20:25,15:23:03,no,158.0,15,20,25
CI2656,50,management,married,primary,no,149,yes,no,NA,7,may,1,-1,0,NA,11:21:43,11:22:57,no,74.0,11,21,43
CI2657,30,retired,single,primary,no,2694,no,no,cellular,3,jun,1,-1,0,NA,14:35:44,14:38:56,no,192.0,14,35,44
CI2658,33,management,single,tertiary,no,315,no,no,cellular,4,feb,3,-1,0,NA,09:12:27,09:14:53,yes,146.0,9,12,27
CI2659,39,management,divorced,tertiary,no,0,no,no,cellular,22,jul,4,-1,0,NA,17:26:53,17:41:17,yes,864.0,17,26,53
CI2660,60,management,single,primary,no,759,no,no,cellular,8,aug,2,-1,0,NA,14:09:32,14:13:47,no,255.0,14,9,32
CI2661,50,housemaid,married,secondary,no,580,no,no,NA,17,jun,2,-1,0,NA,10:25:51,10:27:19,no,88.0,10,25,51
CI2662,33,management,single,primary,no,217,yes,no,cellular,20,apr,1,339,3,failure,11:05:38,11:08:56,no,198.0,11,5,38
CI2663,57,student,married,secondary,no,6519,no,no,cellular,20,nov,1,-1,0,NA,16:56:14,17:13:34,no,1040.0,16,56,14
CI2664,41,management,single,tertiary,no,429,yes,no,NA,13,may,1,-1,0,NA,10:35:01,10:39:05,no,244.0,10,35,1
CI2665,35,management,single,primary,no,5271,yes,no,cellular,14,apr,2,-1,0,NA,17:45:45,17:47:44,no,119.0,17,45,45
CI2666,59,retired,single,primary,no,3342,no,no,cellular,18,mar,2,188,6,other,12:40:55,12:48:42,yes,467.0,12,40,55
CI2667,45,entrepreneur,single,tertiary,no,3492,yes,yes,NA,20,jun,4,-1,0,NA,13:36:58,13:37:44,no,46.0,13,36,58
CI2668,36,retired,single,primary,no,322,yes,no,cellular,22,jul,1,-1,0,NA,11:55:13,12:03:18,no,485.0,11,55,13
CI2669,42,entrepreneur,married,tertiary,no,314,yes,no,NA,30,oct,1,-1,0,NA,13:04:40,13:08:34,yes,234.0,13,4,40
CI2670,37,management,single,tertiary,no,426,yes,no,cellular,13,may,3,345,3,failure,16:45:39,16:51:02,no,323.0,16,45,39
CI2671,44,retired,single,primary,no,7818,no,no,cellular,27,may,1,-1,0,NA,15:49:37,15:56:29,yes,412.0,15,49,37
CI2672,45,management,married,primary,no,104,yes,no,NA,16,may,4,-1,0,NA,14:49:07,14:52:33,no,206.0,14,49,7
CI2673,25,student,divorced,secondary,no,1179,no,no,cellular,17,aug,1,83,2,failure,13:57:12,13:57:55,no,43.0,13,57,12
CI2674,36,retired,divorced,tertiary,no,1511,yes,no,cellular,16,nov,1,-1,0,NA,17:58:39,18:03:09,yes,270.0,17,58,39
CI2675,42,housemaid,single,tertiary,no,1376,yes,no,cellular,2,jun,2,92,4,success,12:31:20,12:35:51,yes,271.0,12,31,20
CI2676,32,entrepreneur,single,tertiary,no,150,no,yes,cellular,7,aug,2,-1,0,NA,12:04:19,12:08:10,no,231.0,12,4,19
CI2677,43,technician,single,primary,no,189,yes,no,cellular,14,jul,4,-1,0,NA,10:12:58,10:30:40,yes,1062.0,10,12,58
CI2678,54,housemaid,married,secondary,no,0,yes,no,cellular,16,apr,1,-1,0,NA,16:18:17,16:22:40,no,263.0,16,18,17
CI2679,30,entrepreneur,single,tertiary,no,776,no,no,cellular,30,apr,2,-1,0,NA,11:14:17,11:28:38,yes,861.0,11,14,17
CI2680,26,management,single,primary,no,219,yes,yes,NA,15,may,5,-1,0,NA,14:11:17,14:16:28,no,311.0,14,11,17
CI2681,39,management,single,tertiary,no,99,no,no,cellular,17,jul,1,-1,0,NA,15:41:26,15:45:46,no,260.0,15,41,26
CI2682,36,retired,single,primary,no,763,no,no,cellular,2,feb,1,-1,0,NA,12:43:51,12:44:41,no,50.0,12,43,51
CI2683,44,technician,single,tertiary,no,1206,no,no,cellular,19,nov,3,-1,0,NA,17:45:29,17:48:29,no,180.0,17,45,29
CI2684,26,housemaid,divorced,tertiary,no,238,yes,no,cellular,22,jul,3,-1,0,NA,11:43:43,11:46:19,no,156.0,11,43,43
CI2685,52,retired,single,primary,no,1065,yes,yes,NA,30,may,1,-1,0,NA,10:15:44,10:18:23,no,159.0,10,15,44
CI2686,27,management,divorced,primary,no,497,yes,no,cellular,20,apr,2,272,1,other,13:18:01,13:22:16,no,255.0,13,18,1
CI2687,49,retired,married,secondary,no,351,yes,no,cellular,21,jul,2,-1,0,NA,16:19:21,16:25:17,no,356.0,16,19,21
CI2688,73,services,single,primary,no,279,no,no,cellular,28,jan,3,-1,0,NA,16:54:56,17:01:35,yes,399.0,16,54,56
CI2689,26,housemaid,divorced,tertiary,no,1140,yes,no,cellular,6,feb,2,-1,0,NA,16:23:54,16:40:18,yes,984.0,16,23,54
CI2690,33,student,divorced,tertiary,no,562,yes,yes,cellular,6,apr,1,363,1,failure,16:23:53,16:27:09,yes,196.0,16,23,53
CI2691,31,technician,divorced,tertiary,no,3950,yes,no,cellular,21,nov,1,-1,0,NA,09:25:09,09:33:58,yes,529.0,9,25,9
CI2692,55,management,single,primary,no,82,yes,no,NA,8,may,2,-1,0,NA,16:14:02,16:18:54,no,292.0,16,14,2
CI2693,30,housemaid,divorced,tertiary,no,803,no,no,cellular,30,apr,1,-1,0,NA,09:17:17,09:21:20,no,243.0,9,17,17
CI2694,50,management,single,primary,no,82,no,no,telephone,5,apr,1,-1,0,NA,10:34:08,10:41:44,yes,456.0,10,34,8
CI2695,24,technician,divorced,tertiary,no,172,no,no,cellular,3,feb,1,-1,0,NA,11:48:25,11:50:19,no,114.0,11,48,25
CI2696,39,management,single,tertiary,no,300,yes,no,cellular,14,may,1,-1,0,NA,14:50:44,14:59:10,no,506.0,14,50,44
CI2697,26,unemployed,divorced,tertiary,no,279,no,no,cellular,7,may,3,-1,0,NA,10:14:03,10:18:02,no,239.0,10,14,3
CI2698,42,entrepreneur,divorced,tertiary,no,417,no,no,cellular,21,jul,1,-1,0,NA,09:13:56,09:16:53,no,177.0,9,13,56
CI2699,53,management,single,primary,no,655,yes,no,cellular,26,may,2,-1,0,NA,12:28:03,12:29:46,no,103.0,12,28,3
CI2700,32,technician,single,primary,no,1364,no,no,cellular,11,aug,4,-1,0,NA,12:38:42,12:40:26,no,104.0,12,38,42
CI2701,32,entrepreneur,divorced,tertiary,no,4071,no,no,cellular,30,jun,2,-1,0,NA,13:43:33,13:48:52,yes,319.0,13,43,33
CI2702,32,entrepreneur,divorced,tertiary,no,654,yes,no,cellular,25,may,4,-1,0,NA,16:29:54,16:40:09,yes,615.0,16,29,54
CI2703,32,management,single,tertiary,no,1520,yes,no,cellular,19,nov,1,-1,0,NA,09:06:58,09:15:11,no,493.0,9,6,58
CI2704,18,unemployed,divorced,secondary,no,108,no,no,cellular,8,sep,1,-1,0,NA,11:48:16,11:51:05,yes,169.0,11,48,16
CI2705,46,management,single,primary,no,1429,yes,no,NA,14,may,1,-1,0,NA,13:57:50,13:59:21,no,91.0,13,57,50
CI2706,41,management,single,primary,no,52,yes,yes,cellular,20,nov,2,-1,0,NA,14:30:29,14:41:11,no,642.0,14,30,29
CI2707,28,technician,divorced,tertiary,no,296,yes,no,NA,13,may,1,-1,0,NA,10:53:36,10:57:14,no,218.0,10,53,36
CI2708,56,admin.,married,primary,no,3,no,no,NA,20,jun,1,-1,0,NA,11:23:50,11:25:41,no,111.0,11,23,50
CI2709,29,management,single,tertiary,no,339,yes,no,cellular,15,may,3,354,2,failure,10:19:50,10:20:53,no,63.0,10,19,50
CI2710,57,services,single,tertiary,no,5313,no,no,cellular,3,jun,1,-1,0,NA,14:58:46,15:02:06,yes,200.0,14,58,46
CI2711,46,entrepreneur,single,tertiary,no,6993,yes,no,cellular,17,apr,3,148,1,success,09:30:56,09:36:22,no,326.0,9,30,56
CI2712,39,student,single,primary,no,3058,yes,yes,cellular,17,apr,3,-1,0,NA,13:49:18,14:04:00,yes,882.0,13,49,18
CI2713,39,retired,single,primary,no,3760,no,yes,cellular,17,jul,1,-1,0,NA,12:00:34,12:04:56,no,262.0,12,0,34
CI2714,38,student,divorced,tertiary,no,973,no,no,cellular,4,feb,1,-1,0,NA,13:14:53,13:17:11,no,138.0,13,14,53
CI2715,87,services,married,primary,no,6746,no,no,telephone,21,oct,1,-1,0,NA,13:48:24,14:00:53,yes,749.0,13,48,24
CI2716,39,management,single,tertiary,no,167,yes,yes,cellular,12,may,1,-1,0,NA,12:55:27,13:05:39,yes,612.0,12,55,27
CI2717,25,technician,divorced,primary,no,129,no,no,cellular,12,apr,3,-1,0,NA,09:58:20,10:01:16,yes,176.0,9,58,20
CI2718,55,retired,divorced,tertiary,no,1507,yes,no,cellular,30,jul,3,-1,0,NA,09:26:56,09:28:50,no,114.0,9,26,56
CI2719,49,management,single,primary,no,518,yes,no,NA,12,jun,1,-1,0,NA,14:44:10,14:47:53,no,223.0,14,44,10
CI2720,40,technician,single,primary,no,72,yes,yes,cellular,21,nov,1,-1,0,NA,09:33:55,09:48:04,yes,849.0,9,33,55
CI2721,42,admin.,single,primary,no,157,yes,yes,NA,7,may,1,-1,0,NA,11:14:28,11:25:18,no,650.0,11,14,28
CI2722,36,management,married,tertiary,no,5,yes,no,cellular,30,jan,1,2,2,other,17:00:48,17:03:37,no,169.0,17,0,48
