Id,Age,Job,Marital,Education,Default,Balance,HHInsurance,CarLoan,Communication,LastContactDay,LastContactMonth,NoOfContacts,DaysPassed,PrevAttempts,Outcome,CallStart,CallEnd,CarInsurance,Duration,CallStartHour,CallStartMinute,CallStartSecond
CI2469,26.0,8.0,2.0,2.0,0,1134.0,0,0,2,21,4,4,-1,0,-1,14:03:35,14:11:19,1,464.0,14,3,35
CI2470,36.0,8.0,2.0,2.0,0,129.0,0,0,2,27,10,1,-1,0,-1,12:32:52,12:35:21,1,149.0,12,32,52
CI2471,32.0,7.0,2.0,1.0,0,402.0,1,0,2,17,4,1,-1,0,-1,14:38:19,14:40:34,0,135.0,14,38,19
CI2472,35.0,9.0,2.0,2.0,0,4.0,1,0,2,24,7,1,-1,0,-1,15:49:56,15:52:31,0,155.0,15,49,56
CI2473,29.0,8.0,2.0,2.0,0,559.0,0,0,2,3,2,2,-1,0,-1,17:06:25,17:08:48,0,143.0,17,6,25
CI2474,38.0,4.0,2.0,2.0,0,0.0,0,0,2,29,8,2,-1,0,-1,17:34:16,17:35:51,0,95.0,17,34,16
CI2475,26.0,9.0,2.0,1.0,0,668.0,1,0,0,28,5,3,-1,0,-1,15:10:25,15:20:01,1,576.0,15,10,25
CI2476,54.0,6.0,1.0,1.0,0,204.0,0,0,2,27,8,5,-1,0,-1,12:32:17,12:36:08,0,231.0,12,32,17
CI2477,56.0,7.0,1.0,1.0,0,705.0,1,0,0,29,5,2,-1,0,-1,09:54:20,09:56:51,0,151.0,9,54,20
CI2478,32.0,2.0,1.0,2.0,0,762.0,0,0,2,19,7,11,-1,0,-1,09:40:42,09:43:49,1,187.0,9,40,42
CI2479,55.0,9.0,0.0,1.0,0,3450.0,0,0,2,10,2,1,183,1,0,13:29:13,13:32:02,1,169.0,13,29,13
CI2480,46.0,1.0,1.0,1.0,0,640.0,1,0,2,12,3,1,182,4,1,09:12:21,09:15:56,1,215.0,9,12,21
CI2481,53.0,10.0,0.0,1.0,0,0.0,0,0,0,20,6,2,-1,0,-1,14:36:03,14:37:44,0,101.0,14,36,3
CI2482,34.0,4.0,1.0,1.0,1,879.0,1,0,2,17,4,1,344,1,0,11:12:03,11:23:55,1,712.0,11,12,3
CI2483,30.0,0.0,1.0,1.0,0,1794.0,0,0,2,20,11,1,-1,0,-1,14:33:59,14:51:14,1,1035.0,14,33,59
CI2484,43.0,4.0,1.0,2.0,0,149.0,1,0,0,23,6,2,-1,0,-1,17:15:59,17:27:01,1,662.0,17,15,59
CI2485,50.0,2.0,1.0,2.0,0,388.0,1,0,2,11,5,4,329,2,0,09:32:00,09:36:18,0,258.0,9,32,0
CI2486,32.0,9.0,1.0,1.0,0,221.0,1,0,0,23,5,4,-1,0,-1,14:20:39,14:24:23,0,224.0,14,20,39
CI2487,29.0,9.0,1.0,1.0,0,2326.0,0,0,2,6,3,1,-1,0,-1,16:44:19,16:47:34,1,195.0,16,44,19
CI2488,26.0,0.0,2.0,1.0,0,81.0,0,1,2,10,7,1,-1,0,-1,15:37:30,15:47:34,0,604.0,15,37,30
CI2489,27.0,0.0,2.0,1.0,0,3629.0,0,0,2,16,6,1,-1,0,-1,15:13:34,15:14:40,0,66.0,15,13,34
CI2490,37.0,7.0,1.0,1.0,0,2915.0,0,0,2,26,5,2,-1,0,-1,09:18:59,09:24:13,0,314.0,9,18,59
CI2491,58.0,10.0,1.0,1.0,0,68.0,0,0,2,26,5,2,-1,0,-1,13:09:00,13:11:49,0,169.0,13,9,0
CI2492,49.0,9.0,1.0,2.0,0,2611.0,0,0,2,20,4,2,-1,0,-1,15:25:39,15:28:53,1,194.0,15,25,39
CI2493,36.0,7.0,2.0,2.0,0,281.0,1,0,0,16,5,1,-1,0,-1,13:18:41,13:27:16,1,515.0,13,18,41
CI2494,61.0,5.0,0.0,0.0,0,3624.0,0,0,2,25,11,1,-1,0,-1,12:01:05,12:06:47,1,342.0,12,1,5
CI2495,30.0,1.0,1.0,1.0,0,913.0,1,1,2,19,11,2,-1,0,-1,16:54:05,17:01:18,0,433.0,16,54,5
CI2496,41.0,0.0,1.0,2.0,0,1536.0,0,0,2,7,8,1,95,2,0,16:38:01,16:42:34,1,273.0,16,38,1
CI2497,46.0,0.0,1.0,1.0,0,3098.0,1,0,1,21,11,9,-1,0,-1,10:00:32,10:03:44,0,192.0,10,0,32
CI2498,55.0,2.0,0.0,1.0,0,1553.0,0,0,2,30,7,3,-1,0,-1,10:50:28,10:51:53,0,85.0,10,50,28
CI2499,31.0,1.0,1.0,1.0,0,664.0,1,1,0,21,5,3,-1,0,-1,11:03:37,11:20:04,0,987.0,11,3,37
CI2500,36.0,4.0,1.0,2.0,0,699.0,0,0,2,23,7,1,-1,0,-1,17:47:19,17:49:24,0,125.0,17,47,19
CI2501,41.0,2.0,1.0,1.0,0,2480.0,1,0,0,11,6,2,-1,0,-1,11:03:11,11:09:45,0,394.0,11,3,11
CI2502,37.0,2.0,0.0,2.0,0,66.0,0,0,2,18,11,2,-1,0,-1,17:33:27,17:52:51,1,1164.0,17,33,27
CI2503,38.0,9.0,1.0,1.0,0,976.0,1,0,2,18,5,8,308,3,1,10:34:04,10:34:36,0,32.0,10,34,4
CI2504,35.0,1.0,1.0,0.0,0,373.0,0,0,2,17,4,2,-1,0,-1,15:19:34,15:25:09,0,335.0,15,19,34
CI2505,31.0,7.0,0.0,0.0,0,459.0,1,0,2,7,5,1,293,1,1,13:37:08,13:47:31,1,623.0,13,37,8
CI2506,33.0,9.0,0.0,1.0,0,801.0,0,0,2,7,8,5,-1,0,-1,14:12:55,14:18:36,1,341.0,14,12,55
CI2507,30.0,4.0,0.0,2.0,0,415.0,1,1,2,6,5,1,343,4,0,10:57:44,11:14:08,1,984.0,10,57,44
CI2508,42.0,4.0,1.0,2.0,0,372.0,1,0,2,4,8,3,1,2,1,09:13:02,09:15:35,1,153.0,9,13,2
CI2509,34.0,9.0,0.0,1.0,0,136.0,1,0,2,8,5,2,-1,0,-1,14:05:16,14:07:32,0,136.0,14,5,16
CI2510,38.0,4.0,1.0,2.0,0,1223.0,0,0,2,12,8,5,-1,0,-1,15:17:43,15:35:55,1,1092.0,15,17,43
CI2511,30.0,10.0,2.0,1.0,0,79.0,0,1,2,5,2,2,196,1,0,09:12:48,09:21:36,0,528.0,9,12,48
CI2512,56.0,3.0,0.0,1.0,0,977.0,0,0,2,7,7,1,-1,0,-1,09:44:51,10:04:51,0,1200.0,9,44,51
CI2513,43.0,4.0,1.0,2.0,0,271.0,1,1,1,14,5,1,-1,0,-1,10:48:57,10:50:58,0,121.0,10,48,57
CI2514,38.0,6.0,1.0,1.0,0,581.0,1,0,2,4,2,5,-1,0,-1,16:38:50,16:43:31,0,281.0,16,38,50
CI2515,47.0,9.0,1.0,1.0,0,107.0,0,0,2,8,7,2,-1,0,-1,12:24:54,12:28:50,0,236.0,12,24,54
CI2516,51.0,4.0,2.0,2.0,0,2139.0,0,0,2,17,11,2,-1,0,-1,10:21:06,10:24:02,0,176.0,10,21,6
CI2517,41.0,1.0,1.0,0.0,0,75.0,1,0,2,18,5,1,-1,0,-1,13:19:32,13:21:27,0,115.0,13,19,32
CI2518,59.0,4.0,1.0,2.0,0,281.0,0,0,2,8,7,2,-1,0,-1,16:18:17,16:25:27,0,430.0,16,18,17
CI2519,32.0,7.0,1.0,1.0,0,173.0,1,0,2,28,7,2,-1,0,-1,10:25:49,10:30:49,0,300.0,10,25,49
CI2520,50.0,9.0,1.0,2.0,0,247.0,0,0,0,23,5,1,-1,0,-1,10:45:29,10:48:22,0,173.0,10,45,29
CI2521,38.0,4.0,1.0,2.0,0,93.0,1,0,2,25,5,1,272,4,0,12:59:29,13:00:43,0,74.0,12,59,29
CI2522,80.0,5.0,1.0,0.0,0,1468.0,0,0,2,13,1,3,-1,0,-1,17:36:48,17:42:18,1,330.0,17,36,48
CI2523,37.0,1.0,1.0,0.0,0,1941.0,1,0,2,20,4,2,-1,0,-1,11:13:36,11:16:07,0,151.0,11,13,36
CI2524,33.0,0.0,1.0,2.0,0,899.0,1,0,0,26,5,3,-1,0,-1,13:13:32,13:16:11,0,159.0,13,13,32
CI2525,29.0,4.0,1.0,2.0,0,0.0,1,0,2,6,5,2,-1,0,-1,09:55:45,10:06:52,1,667.0,9,55,45
CI2526,35.0,3.0,0.0,1.0,0,39.0,0,0,2,31,7,2,-1,0,-1,15:34:16,15:36:45,0,149.0,15,34,16
CI2527,57.0,9.0,0.0,2.0,0,96.0,0,0,2,21,8,4,-1,0,-1,12:07:22,12:22:35,1,913.0,12,7,22
CI2528,56.0,9.0,0.0,1.0,0,3450.0,0,0,2,10,8,1,181,2,1,09:12:58,09:21:25,1,507.0,9,12,58
CI2529,46.0,1.0,1.0,1.0,0,9328.0,1,0,2,5,5,3,-1,0,-1,09:00:38,09:12:43,1,725.0,9,0,38
CI2530,49.0,1.0,1.0,0.0,0,816.0,1,0,2,17,4,1,260,7,0,15:30:38,15:31:54,0,76.0,15,30,38
CI2531,41.0,2.0,2.0,1.0,0,663.0,0,0,2,24,7,1,-1,0,-1,10:52:25,11:12:29,1,1204.0,10,52,25
CI2532,54.0,7.0,1.0,1.0,0,2061.0,1,0,1,31,7,7,-1,0,-1,15:17:52,15:22:53,0,301.0,15,17,52
CI2533,60.0,9.0,0.0,1.0,0,367.0,0,0,2,16,8,2,-1,0,-1,12:51:02,12:56:20,1,318.0,12,51,2
CI2534,32.0,4.0,2.0,2.0,0,2.0,1,0,2,11,9,2,-1,0,-1,09:35:57,09:37:37,1,100.0,9,35,57
CI2535,52.0,9.0,1.0,1.0,0,150.0,1,0,1,21,7,3,-1,0,-1,10:17:06,10:20:03,0,177.0,10,17,6
CI2536,31.0,0.0,2.0,2.0,0,2004.0,0,0,2,19,11,1,-1,0,-1,15:57:07,15:59:04,0,117.0,15,57,7
CI2537,57.0,4.0,1.0,2.0,0,830.0,1,1,2,8,5,1,367,1,1,11:58:33,12:09:35,1,662.0,11,58,33
CI2538,56.0,1.0,0.0,0.0,0,0.0,1,0,2,5,5,1,-1,0,-1,17:49:47,17:55:00,0,313.0,17,49,47
CI2539,53.0,1.0,1.0,0.0,1,462.0,0,0,2,29,1,1,-1,0,-1,16:45:50,16:53:40,1,470.0,16,45,50
CI2540,41.0,7.0,0.0,2.0,0,1583.0,1,0,2,9,7,1,-1,0,-1,09:07:19,09:18:21,1,662.0,9,7,19
CI2541,33.0,4.0,2.0,2.0,0,87.0,0,0,2,12,8,1,-1,0,-1,15:39:09,15:55:27,1,978.0,15,39,9
CI2542,32.0,2.0,1.0,2.0,0,11591.0,1,0,2,18,11,1,-1,0,-1,14:30:05,14:30:48,0,43.0,14,30,5
CI2543,48.0,0.0,1.0,1.0,0,50.0,0,1,2,21,10,1,-1,0,-1,13:15:46,13:22:45,1,419.0,13,15,46
CI2544,35.0,0.0,1.0,2.0,0,690.0,0,0,2,16,10,1,-1,0,-1,12:07:34,12:09:22,0,108.0,12,7,34
CI2545,33.0,2.0,2.0,2.0,0,484.0,1,0,2,29,1,1,-1,0,-1,12:30:38,12:39:35,0,537.0,12,30,38
CI2546,24.0,1.0,2.0,1.0,0,1421.0,1,0,2,18,5,2,-1,0,-1,16:44:37,16:48:06,0,209.0,16,44,37
CI2547,59.0,4.0,2.0,2.0,0,1180.0,0,0,2,30,7,3,-1,0,-1,13:42:14,13:42:36,0,22.0,13,42,14
CI2548,33.0,4.0,1.0,1.0,0,336.0,0,0,2,15,4,3,-1,0,-1,15:29:42,15:32:41,1,179.0,15,29,42
CI2549,50.0,9.0,1.0,1.0,0,156.0,0,1,2,14,7,3,-1,0,-1,13:21:07,13:39:57,1,1130.0,13,21,7
CI2550,32.0,4.0,2.0,2.0,0,1625.0,1,0,2,19,8,6,-1,0,-1,13:07:49,13:15:20,0,451.0,13,7,49
CI2551,41.0,4.0,0.0,0.0,0,465.0,1,0,2,22,7,1,-1,0,-1,16:44:41,17:09:49,1,1508.0,16,44,41
CI2552,42.0,9.0,1.0,2.0,0,378.0,1,1,2,15,5,7,330,2,0,12:01:55,12:02:06,0,11.0,12,1,55
CI2553,48.0,4.0,1.0,1.0,0,54.0,1,0,0,16,5,7,-1,0,-1,10:14:02,10:18:55,0,293.0,10,14,2
CI2554,58.0,0.0,1.0,1.0,0,4348.0,1,0,2,23,6,4,141,1,2,10:51:31,11:04:41,1,790.0,10,51,31
CI2555,53.0,6.0,0.0,2.0,1,10.0,0,0,2,20,11,3,-1,0,-1,13:27:46,13:29:01,0,75.0,13,27,46
CI2556,37.0,4.0,1.0,2.0,0,630.0,0,0,2,30,4,1,87,1,1,15:47:25,15:52:40,1,315.0,15,47,25
CI2557,36.0,8.0,2.0,1.0,0,17.0,0,0,2,22,4,1,-1,0,-1,12:32:28,12:42:49,1,621.0,12,32,28
CI2558,73.0,5.0,2.0,1.0,0,1050.0,0,0,2,4,3,3,181,2,0,14:40:35,14:49:57,1,562.0,14,40,35
CI2559,57.0,1.0,1.0,1.0,0,3585.0,0,0,1,14,11,1,-1,0,-1,09:24:31,09:27:23,1,172.0,9,24,31
CI2560,53.0,4.0,1.0,1.0,0,2240.0,1,0,2,2,6,2,385,1,1,14:05:55,14:10:37,1,282.0,14,5,55
CI2561,48.0,6.0,2.0,2.0,0,0.0,0,0,0,18,6,1,-1,0,-1,09:42:36,09:50:09,0,453.0,9,42,36
CI2562,58.0,4.0,1.0,2.0,0,361.0,0,0,2,14,8,2,-1,0,-1,09:53:57,10:02:20,0,503.0,9,53,57
CI2563,45.0,9.0,2.0,1.0,0,410.0,1,0,0,30,5,4,-1,0,-1,11:32:26,11:47:17,1,891.0,11,32,26
CI2564,72.0,5.0,1.0,2.0,0,0.0,0,0,2,13,2,1,-1,0,-1,16:39:50,16:41:29,1,99.0,16,39,50
CI2565,29.0,2.0,1.0,2.0,0,3037.0,1,0,0,27,5,3,-1,0,-1,09:18:18,09:18:52,0,34.0,9,18,18
CI2566,51.0,10.0,1.0,0.0,0,1162.0,1,0,2,25,7,1,-1,0,-1,17:40:47,18:14:22,1,2015.0,17,40,47
CI2567,48.0,4.0,1.0,1.0,0,598.0,0,0,0,9,6,2,-1,0,-1,15:57:33,16:00:05,0,152.0,15,57,33
CI2568,33.0,1.0,2.0,1.0,0,1254.0,1,0,2,14,4,1,-1,0,-1,09:13:25,09:23:09,0,584.0,9,13,25
CI2569,45.0,1.0,1.0,1.0,0,4111.0,1,0,0,19,5,2,-1,0,-1,16:29:40,16:33:11,0,211.0,16,29,40
CI2570,31.0,0.0,1.0,1.0,0,223.0,0,0,2,6,5,1,-1,0,-1,10:51:58,10:56:55,0,297.0,10,51,58
CI2571,39.0,9.0,2.0,2.0,0,45248.0,1,0,0,6,5,1,-1,0,-1,09:23:35,09:50:38,1,1623.0,9,23,35
CI2572,75.0,1.0,1.0,1.0,0,6053.0,0,0,1,5,8,1,-1,0,-1,17:38:51,17:45:47,0,416.0,17,38,51
CI2573,37.0,4.0,2.0,1.0,0,0.0,1,1,2,2,4,2,-1,0,-1,15:41:53,15:49:23,0,450.0,15,41,53
CI2574,31.0,1.0,2.0,1.0,0,1979.0,1,1,2,6,5,1,-1,0,-1,09:45:01,10:05:06,1,1205.0,9,45,1
CI2575,48.0,0.0,0.0,1.0,0,362.0,0,0,2,13,8,1,-1,0,-1,11:49:31,11:58:20,1,529.0,11,49,31
CI2576,27.0,4.0,2.0,2.0,0,3347.0,0,0,2,18,5,1,-1,0,-1,12:14:55,12:20:06,0,311.0,12,14,55
CI2577,43.0,9.0,1.0,2.0,0,2643.0,0,0,2,12,8,3,100,5,1,12:58:47,13:01:55,1,188.0,12,58,47
CI2578,36.0,1.0,1.0,2.0,0,9.0,1,0,0,18,6,3,-1,0,-1,13:56:55,13:58:47,0,112.0,13,56,55
CI2579,34.0,9.0,2.0,1.0,0,1279.0,1,0,2,21,10,3,91,10,1,13:10:33,13:16:12,1,339.0,13,10,33
CI2580,27.0,0.0,1.0,1.0,0,953.0,1,0,0,26,5,2,-1,0,-1,15:42:04,15:47:44,0,340.0,15,42,4
CI2581,33.0,9.0,1.0,1.0,0,620.0,0,0,2,14,8,2,-1,0,-1,11:54:38,11:56:24,0,106.0,11,54,38
CI2582,55.0,0.0,1.0,1.0,0,356.0,0,0,1,27,8,6,-1,0,-1,16:09:12,16:18:26,0,554.0,16,9,12
CI2583,57.0,5.0,1.0,0.0,0,3123.0,1,0,0,15,5,1,-1,0,-1,09:51:51,09:54:49,0,178.0,9,51,51
CI2584,61.0,9.0,1.0,2.0,0,1263.0,0,0,1,18,2,4,-1,0,-1,16:05:42,16:08:38,0,176.0,16,5,42
CI2585,25.0,0.0,2.0,1.0,0,96.0,0,0,0,26,5,1,-1,0,-1,14:26:47,14:31:40,0,293.0,14,26,47
CI2586,29.0,6.0,2.0,2.0,0,814.0,0,0,0,13,8,1,-1,0,-1,17:39:10,17:46:51,1,461.0,17,39,10
CI2587,31.0,4.0,1.0,2.0,0,10884.0,0,0,2,10,8,3,98,2,1,10:37:50,10:42:44,1,294.0,10,37,50
CI2588,54.0,5.0,1.0,0.0,0,0.0,1,0,2,11,7,2,-1,0,-1,09:24:49,09:27:28,0,159.0,9,24,49
CI2589,39.0,2.0,0.0,1.0,0,271.0,1,0,2,7,5,1,-1,0,-1,11:53:29,12:00:15,0,406.0,11,53,29
CI2590,37.0,1.0,1.0,1.0,0,5334.0,0,0,0,6,6,1,-1,0,-1,17:36:53,17:37:51,0,58.0,17,36,53
CI2591,37.0,4.0,1.0,2.0,0,255.0,0,0,2,24,2,2,183,10,1,14:55:31,15:04:53,1,562.0,14,55,31
CI2592,47.0,4.0,1.0,2.0,0,4693.0,0,1,2,12,11,1,97,3,1,16:17:00,16:18:29,1,89.0,16,17,0
CI2593,42.0,7.0,0.0,1.0,0,466.0,0,0,2,28,1,1,-1,0,-1,15:30:23,15:31:11,0,48.0,15,30,23
CI2594,27.0,7.0,1.0,1.0,0,0.0,1,0,2,17,7,5,-1,0,-1,14:26:27,14:42:58,1,991.0,14,26,27
CI2595,58.0,5.0,1.0,1.0,0,32948.0,0,0,0,29,5,2,-1,0,-1,16:28:24,16:34:28,0,364.0,16,28,24
CI2596,38.0,6.0,2.0,2.0,0,5774.0,1,0,2,15,5,4,359,5,2,16:56:10,17:02:56,1,406.0,16,56,10
CI2597,25.0,9.0,2.0,1.0,0,505.0,0,1,2,17,11,2,-1,0,-1,17:49:23,17:55:49,1,386.0,17,49,23
CI2598,30.0,9.0,1.0,1.0,0,484.0,1,0,0,6,5,1,-1,0,-1,11:21:23,11:33:06,1,703.0,11,21,23
CI2599,41.0,9.0,1.0,1.0,0,352.0,1,0,2,18,11,2,-1,0,-1,12:09:16,12:11:25,0,129.0,12,9,16
CI2600,54.0,2.0,1.0,2.0,0,651.0,1,1,2,22,7,2,-1,0,-1,16:03:24,16:05:25,0,121.0,16,3,24
CI2601,64.0,5.0,1.0,1.0,0,679.0,0,0,1,16,11,1,-1,0,-1,11:14:24,11:17:11,1,167.0,11,14,24
CI2602,52.0,1.0,1.0,0.0,0,994.0,0,0,2,22,8,2,-1,0,-1,10:41:42,10:43:31,0,109.0,10,41,42
CI2603,41.0,4.0,1.0,2.0,0,1272.0,1,0,2,17,11,1,-1,0,-1,17:19:04,17:22:38,0,214.0,17,19,4
CI2604,57.0,1.0,1.0,0.0,0,3109.0,0,0,2,2,6,2,-1,0,-1,15:48:27,15:56:29,1,482.0,15,48,27
CI2605,25.0,1.0,2.0,1.0,0,1857.0,1,0,2,13,4,4,187,6,1,14:51:15,14:56:10,1,295.0,14,51,15
CI2606,39.0,8.0,2.0,2.0,0,2103.0,0,0,2,2,2,1,-1,0,-1,10:05:23,10:15:11,1,588.0,10,5,23
CI2607,52.0,10.0,1.0,1.0,0,94.0,0,0,2,10,2,1,92,13,1,16:26:05,16:28:38,1,153.0,16,26,5
CI2608,34.0,0.0,2.0,1.0,0,557.0,0,0,2,17,11,1,-1,0,-1,12:58:55,13:02:39,1,224.0,12,58,55
CI2609,30.0,4.0,2.0,2.0,0,3384.0,0,0,2,4,6,2,-1,0,-1,16:31:42,16:41:20,1,578.0,16,31,42
CI2610,27.0,1.0,2.0,1.0,0,100.0,1,0,2,11,5,4,367,1,0,12:28:03,12:31:00,0,177.0,12,28,3
CI2611,44.0,9.0,1.0,2.0,0,1818.0,1,1,2,3,2,1,92,4,0,12:21:51,12:30:19,1,508.0,12,21,51
CI2612,45.0,7.0,1.0,1.0,0,75.0,1,0,2,2,2,1,252,1,0,10:38:06,10:40:20,0,134.0,10,38,6
CI2613,52.0,9.0,0.0,2.0,0,0.0,0,0,2,19,8,2,-1,0,-1,15:09:23,15:11:22,0,119.0,15,9,23
CI2614,43.0,4.0,1.0,2.0,0,3518.0,0,0,2,15,6,2,-1,0,-1,12:58:42,13:01:43,1,181.0,12,58,42
CI2615,39.0,6.0,1.0,1.0,0,266.0,0,0,2,11,5,2,-1,0,-1,09:32:57,09:34:39,0,102.0,9,32,57
CI2616,41.0,1.0,1.0,0.0,0,6596.0,1,0,2,20,11,1,-1,0,-1,15:42:47,15:44:15,0,88.0,15,42,47
CI2617,41.0,6.0,2.0,2.0,0,1081.0,0,0,2,27,5,3,-1,0,-1,16:41:16,16:45:05,1,229.0,16,41,16
CI2618,51.0,1.0,1.0,0.0,0,541.0,0,0,2,11,8,3,-1,0,-1,09:17:30,09:28:33,1,663.0,9,17,30
CI2619,40.0,1.0,1.0,0.0,0,108.0,1,0,0,19,6,3,-1,0,-1,14:35:35,14:38:04,0,149.0,14,35,35
CI2620,27.0,7.0,2.0,1.0,0,167.0,0,1,2,8,7,2,-1,0,-1,17:43:42,17:53:48,0,606.0,17,43,42
CI2621,43.0,1.0,1.0,0.0,0,223.0,1,0,2,4,2,2,204,2,2,16:17:19,16:19:11,0,112.0,16,17,19
CI2622,57.0,3.0,1.0,0.0,0,0.0,0,0,0,17,6,2,-1,0,-1,14:04:22,14:07:29,0,187.0,14,4,22
CI2623,18.0,8.0,2.0,0.0,0,608.0,0,0,2,13,11,1,93,1,1,09:54:30,09:58:00,1,210.0,9,54,30
CI2624,40.0,7.0,1.0,0.0,0,45.0,0,1,2,8,7,1,-1,0,-1,17:11:02,17:13:48,0,166.0,17,11,2
CI2625,39.0,0.0,2.0,2.0,0,23.0,0,0,0,11,6,3,-1,0,-1,15:46:52,15:49:34,0,162.0,15,46,52
CI2626,26.0,4.0,2.0,2.0,0,1094.0,1,0,2,8,9,1,-1,0,-1,13:36:28,13:38:45,1,137.0,13,36,28
CI2627,34.0,2.0,2.0,1.0,1,200.0,0,1,2,25,7,5,-1,0,-1,15:57:52,16:02:00,0,248.0,15,57,52
CI2628,29.0,7.0,0.0,1.0,0,92.0,1,0,2,7,5,1,-1,0,-1,15:07:40,15:11:40,0,240.0,15,7,40
CI2629,37.0,9.0,2.0,2.0,0,0.0,0,0,0,1,7,2,-1,0,-1,12:42:48,13:01:43,1,1135.0,12,42,48
CI2630,37.0,7.0,1.0,1.0,0,4151.0,1,1,2,30,7,4,-1,0,-1,16:23:41,16:32:44,1,543.0,16,23,41
CI2631,62.0,10.0,1.0,1.0,0,780.0,0,0,2,28,8,2,-1,0,-1,12:58:29,13:01:11,1,162.0,12,58,29
CI2632,58.0,1.0,2.0,0.0,0,26.0,1,0,2,12,5,4,-1,0,-1,11:40:46,11:50:46,0,600.0,11,40,46
CI2633,39.0,4.0,1.0,2.0,0,271.0,1,0,2,12,8,1,-1,0,-1,15:20:14,15:42:38,1,1344.0,15,20,14
CI2634,44.0,4.0,2.0,2.0,0,1424.0,1,0,2,8,8,2,-1,0,-1,09:40:55,09:44:16,0,201.0,9,40,55
CI2635,73.0,5.0,1.0,1.0,0,739.0,0,0,2,11,9,1,-1,0,-1,13:35:30,13:39:00,1,210.0,13,35,30
CI2636,37.0,4.0,1.0,2.0,0,1315.0,0,0,2,30,6,1,-1,0,-1,17:43:05,17:46:49,1,224.0,17,43,5
CI2637,40.0,4.0,1.0,2.0,1,0.0,0,0,2,28,7,5,-1,0,-1,13:33:23,13:36:08,0,165.0,13,33,23
CI2638,43.0,1.0,2.0,1.0,0,3.0,1,0,0,9,5,3,-1,0,-1,16:56:39,17:12:08,1,929.0,16,56,39
CI2639,27.0,4.0,2.0,2.0,0,1840.0,0,0,2,1,6,1,28,8,2,14:59:28,15:03:08,1,220.0,14,59,28
CI2640,30.0,4.0,1.0,2.0,0,1235.0,1,0,2,28,7,3,-1,0,-1,14:25:44,14:27:28,0,104.0,14,25,44
CI2641,55.0,9.0,1.0,1.0,0,10185.0,0,0,2,11,8,1,180,4,1,17:53:12,17:57:20,0,248.0,17,53,12
CI2642,43.0,7.0,1.0,1.0,0,774.0,0,0,2,24,6,1,91,2,1,16:21:27,16:29:29,1,482.0,16,21,27
CI2643,54.0,9.0,0.0,1.0,0,136.0,0,1,2,10,7,4,-1,0,-1,12:23:12,12:25:43,0,151.0,12,23,12
CI2644,66.0,9.0,1.0,1.0,0,0.0,0,0,2,6,2,1,-1,0,-1,11:06:59,11:19:30,1,751.0,11,6,59
CI2645,43.0,0.0,0.0,1.0,0,3350.0,1,1,0,29,5,1,-1,0,-1,11:09:31,11:17:39,0,488.0,11,9,31
CI2646,36.0,4.0,2.0,2.0,0,811.0,0,0,2,6,3,1,-1,0,-1,17:29:30,17:33:19,1,229.0,17,29,30
CI2647,27.0,7.0,2.0,2.0,0,1501.0,1,0,2,24,7,1,-1,0,-1,13:19:25,13:22:32,0,187.0,13,19,25
CI2648,72.0,6.0,1.0,2.0,0,132.0,0,0,2,1,7,2,65,1,1,15:21:16,15:25:36,1,260.0,15,21,16
CI2649,42.0,4.0,0.0,1.0,0,283.0,1,0,2,23,7,1,-1,0,-1,12:00:12,12:12:53,1,761.0,12,0,12
CI2650,30.0,3.0,2.0,2.0,0,3185.0,1,0,2,30,12,3,-1,0,-1,13:07:39,13:10:17,0,158.0,13,7,39
CI2651,34.0,7.0,1.0,1.0,0,1076.0,0,0,2,12,5,1,182,6,1,15:31:51,15:34:23,1,152.0,15,31,51
CI2652,51.0,1.0,1.0,1.0,0,0.0,1,0,0,5,5,2,-1,0,-1,09:17:56,09:20:49,0,173.0,9,17,56
CI2653,54.0,4.0,2.0,2.0,0,3294.0,1,0,2,25,7,5,-1,0,-1,10:25:57,10:28:09,0,132.0,10,25,57
CI2654,28.0,4.0,1.0,2.0,0,12.0,1,0,2,9,9,1,-1,0,-1,13:01:04,13:04:26,1,202.0,13,1,4
CI2655,31.0,1.0,1.0,1.0,0,1664.0,1,0,2,20,4,1,182,1,1,15:20:25,15:23:03,0,158.0,15,20,25
CI2656,50.0,1.0,0.0,0.0,0,149.0,1,0,0,7,5,1,-1,0,-1,11:21:43,11:22:57,0,74.0,11,21,43
CI2657,30.0,4.0,1.0,2.0,0,2694.0,0,0,2,3,6,1,-1,0,-1,14:35:44,14:38:56,0,192.0,14,35,44
CI2658,33.0,1.0,1.0,1.0,0,315.0,0,0,2,4,2,3,-1,0,-1,09:12:27,09:14:53,1,146.0,9,12,27
CI2659,39.0,1.0,2.0,1.0,0,0.0,0,0,2,22,7,4,-1,0,-1,17:26:53,17:41:17,1,864.0,17,26,53
CI2660,60.0,1.0,1.0,2.0,0,759.0,0,0,2,8,8,2,-1,0,-1,14:09:32,14:13:47,0,255.0,14,9,32
CI2661,50.0,7.0,0.0,2.0,0,580.0,0,0,0,17,6,2,-1,0,-1,10:25:51,10:27:19,0,88.0,10,25,51
CI2662,33.0,1.0,1.0,0.0,0,217.0,1,0,2,20,4,1,339,3,0,11:05:38,11:08:56,0,198.0,11,5,38
CI2663,57.0,6.0,0.0,2.0,0,6519.0,0,0,2,20,11,1,-1,0,-1,16:56:14,17:13:34,0,1040.0,16,56,14
